channel_id,subscriberCount,viewCount,videoCount
UCr_Zyf2yUXCyk-hUSXFqcaQ,665000.0,231589443.0,710.0
UCF-YfdAMAztqX19Fbt7NQYw,485000.0,53520123.0,710.0
UC9ZmFEgVwLieP6FZYtAsy9g,258000.0,34703664.0,708.0
UCgEqoA4rEpwIsnKO6YfgQGw,255000.0,23932595.0,136.0
UCxsYR3_7CKZeRfdJpqGxmdw,2380000.0,1272950860.0,11.0
UCUFrBvQ96A-KeU6NgpemQXA,690000.0,190212515.0,121.0
UCikebqFWoT3QC9axUbXCPYw,2480000.0,652841722.0,304.0
UCRCMNm2I4tM4BTmNSboc4QA,1020000.0,436577889.0,1887.0
UCLw8Z2SQXD_v07gei77mQiA,536000.0,76915885.0,142.0
UCuTNKMG8HCxb2kYbLXjXTTg,3020000.0,1292939992.0,590.0
UC2pQT90JBqbMHSVLtbJBvyw,207000.0,32195533.0,243.0
UCtqxShnk80sDYMW8q3bgV6w,618000.0,546752999.0,15.0
UCVLN0tY51ewH44wUtx3YZTA,1350000.0,380971416.0,2387.0
UCujETSjecFWexps5-YkCmZA,1690000.0,161023579.0,199.0
UChQvODKsbmt-A8bgLauCMqA,3730000.0,387012146.0,178.0
UCE8Zbr9MyUe7hXkS8cZaHLQ,165000.0,7966562.0,17.0
UCKAtbNtZNyqBWH1FG1Kvmnw,553000.0,357764964.0,189.0
UC07Kxew-cMIaykMOkzqHtBQ,8870000.0,18380755976.0,242.0
UCR1IuLEqb6UEA_zQ81kwXfg,5030000.0,694714076.0,279.0
UCfRxPle_P_k3jyM9mypuiTA,1960000.0,654726923.0,1698.0
UCi4_eFlo3rvZokGUXB_WoLQ,2500000.0,459485184.0,672.0
UC2Qw1dzXDBAZPwS7zm37g8g,8300000.0,3588581780.0,1781.0
UCq99IkCksd1N1DaV6eWlCmg,1190000.0,230066247.0,145.0
UCsrNmbiTzeRvhPNGa-C-T0g,115000.0,8075402.0,12.0
UC7aNszmd_o35kDEvF07B_zg,1430.0,231744492.0,234.0
UCCTl8I2lMXfVAZa98gD7R-A,1150000.0,1077629934.0,803.0
UCU9pX8hKcrx06XfOB-VQLdw,1890000.0,638903862.0,3814.0
UC67gfx2Fg7K2NSHqoENVgwA,1510000.0,199284093.0,152.0
UCXoAjrdHFa2hEL3Ug8REC1w,2740000.0,2033123767.0,24283.0
UCt1fxPc6KaOeMxdhtUcEEEA,2500000.0,2263581870.0,2487.0
UCanSHlIAP3-UmyMAo_DjjhQ,710000.0,258120575.0,546.0
UCRI7hheejBbWS6etTNwMT0g,29300000.0,22696179994.0,186.0
UCpbTKp4B80rE2zHWvQvZpvA,1380000.0,355570473.0,122.0
UCTXj_utLAzaLtG_W3B-IkrQ,995000.0,112688168.0,919.0
UCuTAXTexrhetbOe3zgskJBQ,3150000.0,4993462237.0,86093.0
UCrHL_BF5lHyK43BxLU8-vBQ,13000000.0,23570908577.0,272.0
UCpmD3iT-8TQzRuygIiS9bAw,13700000.0,2999156961.0,337.0
UCiujQuzd_13hCALnYwx71cQ,239000.0,143671729.0,787.0
UCxiqy-VOYw6uBE4raFCz4Ow,345000.0,73179996.0,634.0
UCqXgwb573HwyqV-jp3zZtyg,132000.0,32182385.0,721.0
UCtPqR1gumPRaMLhSTlLn5nw,3230000.0,3346873806.0,1057.0
UCwWhs_6x42TyRM4Wstoq8HA,13600000.0,8762158208.0,8424.0
UCEAZeUIeJs0IjQiqTCdVSIg,1490000.0,531011745.0,60100.0
UCS2iGSouOopNHXFBcWtBQiA,586000.0,105778957.0,384.0
UCfLuMSIDmeWRYpuCQL0OJ6A,14900000.0,7055133597.0,5857.0
UCrTYsIJ3VADideZ7-euOMmw,502000.0,175633198.0,931.0
UCUf4RLsG_TsjinvtL2jT-VA,2590000.0,1244715289.0,34606.0
UCJnpyzf-vr5Hbm-U4jH8VvA,493000.0,46894657.0,64.0
UCC-RHF_77zQdKcA75hr5oTQ,25100000.0,25959397675.0,1881.0
UC-_-SGJ5Zkq-MtppuOJoNvw,1220000.0,312918330.0,292.0
UCpXVuDScZ_z37NqQyjATy1g,621000.0,469190647.0,1474.0
UCoTrrnpqNOqR_yhrv6KIHiA,3640000.0,377533413.0,1170.0
UC3N5y6UWKJaKqoU2b_0MfTQ,5510000.0,6107318236.0,91.0
UCihfR9bbPcwuMS5Y7Uxc5dw,1730000.0,1314946341.0,179.0
UCwq-AEFGSdkSTeqcnBsgSlQ,12700000.0,1597326964.0,1916.0
UCL7AbokeoHUuy6IU6pcCUGw,2100000.0,274686866.0,252.0
UC8vXGfLggx4CAFsr2i0IoRA,1590000.0,838472785.0,4554.0
UCKZmirEl03pmXEwsFYjr87Q,493000.0,97312353.0,416.0
UCOsATJw-IZgqGT8MFrHjKGg,3720000.0,389918690.0,59.0
UCSMqateX8OA2s1wsOR2EgJA,898000.0,212095067.0,1271.0
UChAGGG4guBhJ4vgNwpL5_Hg,899000.0,281043289.0,345.0
UCqfANd8RDXTcQddXMwwgUmA,1560000.0,321182626.0,382.0
UCY1kMZp36IQSyNx_9h4mpCg,72900000.0,15784851385.0,250.0
UCLS4wuBNQTIr4RAAG_stxOQ,,,
UCp1KrVaZDZ7BOI_QBuTWWmg,584000.0,607270439.0,72776.0
UC2SIWgqcys7Gcb6JxsFTm1Q,473000.0,1405455648.0,2056.0
UCqMdEOPBZbGPykVOhUqWqfA,736000.0,747716845.0,109086.0
UCVZy3XYv06F-dWzOuz3WjjA,775000.0,76179958.0,176.0
UC2EftTAOzjdCXRoEPOkWh5g,1940000.0,1704394395.0,256.0
UC56D-IHcUvLVFTX_8NpQMXg,41600000.0,12629383270.0,863.0
UCVPDQaNN_62zrq-e7oGpNkA,326000.0,152275286.0,340.0
UCIdNGPcmPXwW6P9D4XciFMw,207000.0,55227463.0,1493.0
UCWiPkogV65gqqNkwqci4yZA,2460000.0,683040889.0,4005.0
UC1ToVxtUzre1zhpTVxsSh5Q,421000.0,201653912.0,851.0
UCrwmu-gceGOmtZeuTsn7DlQ,3800000.0,12021506995.0,134.0
UCjGz576-zgoQA-E7TbWab_A,52000.0,0.0,0.0
UCHdHipEBnw_3m9m8ljUgpyA,2520000.0,418622849.0,266.0
UCJWjiXxsH7Nb2354JHI4q0Q,606000.0,279493525.0,959.0
UCk3JZr7eS3pg5AGEvBdEvFg,30300000.0,9500005590.0,265.0
UCoY9dSehUOccMeV06OGmuQA,2730000.0,974261221.0,1654.0
UCl9RLXqJnQz1cISmAJ0M-RQ,97600.0,2683100.0,12.0
UCciQ8wFcVoIIMi-lfu8-cjQ,1570000.0,517543581.0,4297.0
UCW2QcKZiU8aUGg4yxCIditg,2280000.0,1152735211.0,130804.0
UCqFhfan_P2AmGVB1X2B-3Aw,20600000.0,12836685172.0,381.0
UCR-foyF-C6VuAlwy3KZMkgA,21100000.0,2113702799.0,3035.0
UCtLamgcQptcizPEAAY37xJg,397000.0,111734129.0,684.0
UCcDhPsZnQKMn_4DfDBuYg1Q,1470000.0,269204227.0,2383.0
UCmDdTOJBGCeF-iE0ADB_6Wg,16600000.0,0.0,0.0
UCAQhhizvcHJccDd2HaKzyqA,970000.0,370915476.0,451.0
UCTl3QQTvqHFjurroKxexy2Q,16500000.0,12339687015.0,20191.0
UCYGHSw2kacL589nNX4l0fMg,2260000.0,1813418379.0,175.0
UCgVjdCGVjMUqvUj5wUvQhOQ,1300000.0,1113441524.0,3865.0
UCBJycsmduvYEL83R_U4JriQ,20800000.0,5254624569.0,1797.0
UCFLnwFhuJeBSCjIJewxSqKw,919000.0,466284822.0,160.0
UC9MAhLcXqWZo2CKlFjLpDEA,5000000.0,3793776845.0,2375.0
UC64oAui-2WN5vXC7hTKoLbg,1350000.0,884089035.0,11634.0
UC9OvLVXb-okaVtoK9V8Biwg,972000.0,1242264956.0,2714.0
UCI0mw0nNF16fl0hQUD985VA,2020000.0,387325293.0,354.0
UC2hsvTzqdjsGOUnM-Ilai6Q,2030000.0,538157006.0,462.0
UCkjjH0hsvaeRIuwGlM9oSvg,18200000.0,4889149176.0,845.0
UCXI9sfiqYnA2HV_tm_CyBQg,260000.0,53495925.0,232.0
UCZfYqza2S-iT8Au1_H-NtwQ,292000.0,201518411.0,6487.0
UCWmA1pPhzmW4_K7vJED2AlA,1830000.0,362935093.0,3978.0
UC1ZPgKGxaT5P7QKN_bk9xkw,13000000.0,2195760298.0,3266.0
UCTz8K5TMmkQkRArybXfoVDg,2470000.0,1166292164.0,675.0
UCchBatdUMZoMfJ3rIzgV84g,7300000.0,5404959247.0,3203.0
UCXql5C57vS4ogUt6CPEWWHA,1330000.0,151954654.0,357.0
UCCBBkzpgwg8QQo1PyhzJ-WQ,419000.0,819004492.0,94.0
UC-cK824kbMvji-ZJIFM38Wg,1130000.0,337166596.0,1970.0
UCrRttZIypNTA1Mrfwo745Sg,2030000.0,2136721120.0,98829.0
UCUbDcUPed50Y_7KmfCXKohA,1390000.0,170264160.0,788.0
UCtYmG4OZ96ZacwCpNXo996Q,3180000.0,550236133.0,3130.0
UC7Ij5ZCf2E9GmZ86cIw3vVg,260000.0,183454286.0,7855.0
UCPKgIhTC3BdkAwMw6s-GEug,6360000.0,979244298.0,394.0
UCQ8Nk1VgyMgM7Mx3sX8WhPw,1020000.0,283236974.0,163.0
UCiP2tOO8zRo47GFd5rc8rkA,1700000.0,887144738.0,47.0
UC12TJuAinGez1OI-pDYmNzg,296000.0,232884662.0,193.0
UCANLZYMidaCbLQFWXBC95Jg,25200000.0,0.0,0.0
UCoziFm3M4sHDq1kkx0UwtRw,3780000.0,566852244.0,309.0
UCpDzpaUTbIkdjkCZ9pmfMrA,8190000.0,4202286716.0,7916.0
UCW6-BQWFA70Dyyc7ZpZ9Xlg,923000.0,310385253.0,3692.0
UC2LDfh-RVfcxF6j7eZLiDYg,14000.0,337431.0,177.0
UCNRXCkyFGkmw_TcFMw7fBaQ,1120000.0,222822499.0,214.0
UC32z4mtyiq02Ge-XWy78ibw,2040000.0,480997255.0,1936.0
UCvqOkUWAlR01Q_u1zve6wig,48100.0,5680562.0,840.0
UCcZQINjt-ceMY2WeekjhHuQ,164000.0,382466867.0,132.0
UCakRszbIjjGYtFrDPeg5Ieg,347000.0,229410447.0,11218.0
UCpO6Jl1JPo1Mhqgv3z3NMuQ,222000.0,78265714.0,1976.0
UC-ngX6gfIUBcPtlZ77es05w,761000.0,341301482.0,168.0
UCDcO1v4kh3l6B4sQiaXJAYw,428000.0,68811243.0,586.0
UCwfTdeZtfckR96ClyUAtdLg,544000.0,579293006.0,92.0
UCUocOQtoaHPuT0K8lME559A,4420000.0,1671539711.0,389.0
UC_GHCt-0IXbVnfDTB6Y88hA,2000000.0,1302057692.0,328.0
UCsHwvaN48GtzoppqMm58Jww,975000.0,688655705.0,1056.0
UCVDYbtRWurLxFk4lsqI3W4g,770000.0,378272419.0,205.0
UCT4iTe4eB9aRn2p3jRuGlDA,2320000.0,750463593.0,946.0
UCRMA_Nb5VF-YoWApSVeXPVA,3300000.0,10675096233.0,71158.0
UCKy8UiG_NjxDl581q1sU5zw,2180000.0,385170165.0,283.0
UCrgTEmBuoObZiEXvZ6r3PQg,4650000.0,1143822848.0,2113.0
UC8rkZHj8hygeniqTr0T2w5A,19600.0,10212471.0,483.0
UCcIuGZpsm6u6HWEdodskRIA,2330000.0,777679089.0,2358.0
UC0JypFmHP-9wh5A3JjJLpcA,502000.0,337942167.0,5976.0
UCRL1kBjkg-F5KY7vZUZgTeA,811000.0,481876093.0,3343.0
UCcyq283he07B7_KUX07mmtA,10400000.0,6441526309.0,7688.0
UC5h2ZMon85yeDNeOezTIlXA,1550000.0,253334646.0,568.0
UCPZOI6QrL73FQXoZEqgvOFA,903000.0,549706106.0,12290.0
UCa6vGFO9ty8v5KZJXQxdhaw,21900000.0,15222530306.0,7834.0
UCbEbf0-PoSuHD0TgMbxomDg,302000.0,20051094.0,288.0
UC9CoOnJkIBMdeijd9qYoT_g,56900000.0,31251646521.0,231.0
UCY6Ij8zOds0WJEeqCLOnqOQ,4120000.0,995642208.0,491.0
UCJPmb1djNKrXqPD1EXmi_lg,142000.0,16904135.0,230.0
UCc9CjaAjsMMvaSghZB7-Kog,6210000.0,2160353790.0,725.0
UCPx-7AKiN1Z_qEVKhLQ5pAw,1150000.0,843410083.0,2193.0
UCqZR7KVVsZRSfezZKJllxVQ,7130000.0,3091766013.0,5019.0
UCg7lal8IC-xPyKfgH4rdUcA,6340000.0,6217372783.0,38694.0
UCWZmCMB7mmKWcXJSIPRhzZw,10500000.0,4395212025.0,2523.0
UCCYhaH52lUEmfUjX-_OBAHg,1580000.0,1544171374.0,159297.0
UCoC47do520os_4DBMEFGg4A,30400000.0,3407508732.0,131.0
UCj-durTg1W7uWsB8oq0u7kA,2630000.0,1845818361.0,1516.0
UC4JaTcNo74MgDK5IpDJyxOA,1150.0,30937130.0,18.0
UCqcolinf4cx46iiPui7Jgqw,1620000.0,1791344225.0,520.0
UC_k6e2PPDUnxEdMJC9Q044g,21000000.0,19076713451.0,1098.0
UCBFYkrVI8OfHm9PzbAGFqlA,5670000.0,2653274884.0,277.0
UCf5CjDJvsFvtVIhkfmKAwAA,1710000.0,1743834641.0,2218.0
UCUKxvWVo8lmRXkbTOkqUhGg,5680000.0,1907095570.0,265.0
UCGx1QtI_pZa8e0dr1Sq6hfQ,106000.0,14949055.0,252.0
UCTm7BjaRzSt72EbHbiuqxjw,82200.0,80303082.0,43.0
UCK7mk2tt1FtBs5VqocHQtzg,2010000.0,1161761506.0,505.0
UC2MHTOXktfTK26aDKyQs3cQ,4360000.0,1488170412.0,4102.0
UCl2wcDFpcEMchJ500x83H0Q,236000.0,0.0,0.0
UC6lSQStHujRxmr1tMzYCbeg,13500.0,36185495.0,15.0
UC6Uole8KsZP63g8qYgFAmkQ,1580000.0,129254310.0,207.0
UCKnlcTr0b56aI_t7w1orgFw,1710000.0,717064075.0,1334.0
UCxdaFKaMlRHtVkBeGygsYTw,838000.0,324894556.0,466.0
UCs1pojuhtNrY5DEb5707sHA,783000.0,126595174.0,600.0
UCPqP46uks4DGRiPAxP0pnVA,465000.0,156610861.0,2021.0
UCljVdpux_uz7NydDWYEeSIA,174000.0,139089163.0,5260.0
UCS8wMryR2AJKyC2PqP0hE2w,51900.0,205956800.0,90.0
UCGjyNCAcnOu96fcJUWeQ9SA,616000.0,43551174.0,564.0
UCOJZ1tna8yj8mAEITPkHNCQ,9460000.0,6437696099.0,276.0
UCJEGvSZnQ1pkVfHO8s5G8hA,579000.0,40781988.0,258.0
UCKATGvvbOznaWNZcOBCLGng,145000.0,174852491.0,63228.0
UCQNbfWASCZedLPFChbJ6AEg,1450000.0,98454139.0,207.0
UC1PZHx-7HzzGq04xtoFddGw,113000.0,0.0,0.0
UCrt6X6pXNRl5rRxaKbzCrvw,571000.0,220668611.0,3371.0
UCTEpWW26-LKVvIP9mZkvlRw,3440000.0,569723505.0,580.0
UCP8A8blIPLuL2kSSrhKJIhg,5390000.0,1933417470.0,1536.0
UCphqjYZxxzjNbONVmY-0J7Q,599000.0,254563815.0,2162.0
UCyhOl6uRlxryALlT5yifldw,1000000.0,385647908.0,600.0
UCZBH08cOIE8atTQUSrpVRsQ,113000.0,40247121.0,36.0
UCaEh6lSHDzZXju9cfYrmI0g,1100000.0,343975065.0,2030.0
UC3bO1qGcFovPqFEa-mg4EyA,4210000.0,931502239.0,1565.0
UCl3bsUXkHZac9bsppHLnGww,622000.0,267244460.0,148.0
UCnO0Km5GnYKBVUEUkHsNQeA,11500000.0,12886876352.0,52259.0
UC3Kk8tvhHkWMMfKBb0q0X9g,1580000.0,274210678.0,125.0
UCJqntep7t6aBm99fXDjmECQ,150000.0,158637640.0,2554.0
UC9QqBypELbqUVlsg4zMrN0Q,1710000.0,815739428.0,2658.0
UCdcv3aqZJIC8DHlWk84f5Ew,1360000.0,608621693.0,470.0
UCwMiGkjaLWcQn-XXvyQtW0A,3430000.0,408280631.0,1611.0
UC257wEx831tvp1yPRbkfKoA,99400.0,43416600.0,1020.0
UCqaUJbZFIxkexcqI4J5eJUg,11200.0,286435217.0,31.0
UCwiLia8hYI2KpOFqFmGsLmg,1630000.0,619209561.0,124.0
UC9pVso31eCnwbgl-VAID5Pg,2490000.0,3589086947.0,913.0
UCaXjGGAmLX-pn0Zv5wAYg9w,1230000.0,133604841.0,495.0
UCfE5Cz44GlZVyoaYTHJbuZw,5500000.0,1108255126.0,621.0
UCrer50j4M2Lv9wda2ZpqzRA,1460000.0,368244215.0,269.0
UCkiXOKnkDO4qz3njQoz86LA,996000.0,1973034023.0,101.0
UCUNwCiN2xb43GnUudlKOibg,935000.0,683523762.0,5018.0
UCM9r1xn6s30OnlJWb-jc3Sw,42800000.0,12286668282.0,137.0
UChgBqZLsIzN4gKSLfKoavEQ,738000.0,586965434.0,131.0
UCzRE5sLT_nQQaxUCnADO0bQ,1560000.0,202036902.0,206.0
UCVC5-Y6ez4sk3mtbUmN-SUQ,1720000.0,387735673.0,900.0
UCnLxFpGiCi-u3RLx9uF8bOg,1490000.0,570970239.0,1484.0
UCRab81QtbYFqbnkvhYC9G4A,485000.0,150376118.0,149.0
UCsZsn_S93Zs8JOdKMRbklmg,589000.0,348483460.0,4238.0
UC0gpUnoyhu44aS3-NxYs7rg,26900.0,2021123529.0,313.0
UC7fi3WLjvsa5U4LYLn1B56Q,6310000.0,5215466681.0,222.0
UCKFbKhsFKJ6uTs2t2w9KtPQ,116000.0,58007467.0,107.0
UCAvCL8hyXjSUHKEGuUPr1BA,30600000.0,15494980455.0,195.0
UCa98aY7eenHS_YhehF-vuEQ,99400.0,61656225.0,1826.0
UC-exjF2T70PJd8jAl050nkw,1670000.0,1668620748.0,960.0
UCaak9sggUeIBPOd8iK_BXcQ,14900000.0,3620947935.0,1168.0
UCAiLfjNXkNv24uhpzUgPa6A,29200000.0,1249900248.0,69.0
UCqtCJsnQ0BVRm17W3zZuCzw,243000.0,88556068.0,34.0
UCtnlF6FESgsuG3E9-OyZFBQ,223000.0,118979922.0,786.0
UCV--8wtuyGo3vMtIdeq4j3w,1280000.0,55590385.0,20.0
UCn4S6ONdetkpxfuOteHVHhQ,1500000.0,370512598.0,2443.0
UC2zyepdNYH48cvjCR2tr9pg,2470000.0,1154292298.0,1276.0
UCoUM-UJ7rirJYP8CQ0EIaHA,42900000.0,24663195545.0,111.0
UCExAjjf3WWartPO9D20d1Kw,521000.0,97337908.0,195.0
UCC85L1ZTp5eY-bhd7QBfmgw,2210000.0,1591157459.0,2260.0
UCwWQJbX2j6PHA2PQ8uiXVqA,3110000.0,452684631.0,1229.0
UCwhpNn_G5MJSpPVFe-PwsDw,271000.0,131960343.0,484.0
UC4HJnltamaHXcSoreTREyOw,473000.0,104266574.0,526.0
UCz7h6Eshwht37ryP7up2NmQ,2250000.0,2451944368.0,13833.0
UCeVpI1jEdMUfboWOtl_Bq6g,590000.0,73733601.0,392.0
UCzPgsTOJpM5lXfvKdxczQDQ,50700.0,36963099.0,469.0
UCG6zBb8GZKo1XZW4eHdg-0Q,2750000.0,750208103.0,480.0
UCXcMEuLWTxA2D8IZcfouBiA,2060000.0,2253227795.0,1414.0
UC6Y_AOhogfZk8fJ4cltAQIw,196000.0,120392290.0,195.0
UC53vQ5UaxOOxdp8wZ48PoUw,1410000.0,1105975133.0,3664.0
UCOhHO2ICt0ti9KAh-QHvttQ,23800000.0,3971921300.0,6129.0
UCuHvPh--yc9YTVXDZOCuAUg,58900.0,31993246.0,121.0
UC0IXvMUUPeYNVGe88ieMDEg,2690000.0,660884393.0,3921.0
UCAXR2zenCwvRIyQd9ydtfaA,938000.0,936601348.0,8024.0
UCAgNyzHvQllkZw4J3WJQd_A,7140000.0,3284098195.0,3362.0
UCk9xNdmgY8im4RDCops9YYw,3000000.0,773986979.0,327.0
UCZU9T1ceaOgwfLRq7OKFU4Q,24700000.0,20595529794.0,1127.0
UCsEgeyBfOnGGBpjIvkDJbWg,5620000.0,1601886557.0,504.0
UCNGq4mP3Ds5OUGjPo8IJOcw,3280000.0,1143610881.0,1321.0
UC30kykEblqnlDw2iXCOh2tw,5730000.0,484807210.0,442.0
UCHhori2SWwzYlR_0moNDIOA,554000.0,25440258.0,128.0
UCOsVSkmXD1tc6uiJ2hc0wYQ,912000.0,365307190.0,109.0
UCFOjsHNR62Bd8z63xv-wMmA,1920000.0,1191446954.0,241.0
UCyGa1YEx9ST66rYrJTGIKOw,6440000.0,3891523403.0,7447.0
UCBGPpIZG2IEkEOm_s8BOoQw,2010000.0,810323866.0,42.0
UC7L_11j3h-LAzN671GKFnsQ,373000.0,197944847.0,1075.0
UCUsBnPpoyXXGjrD-b-Ju6TA,,,
UCL5bAcVfbxSAs-UM5f5ncWg,314000.0,166886718.0,4129.0
UC5ULOEYE9J0qQOZoKQ4BS6Q,1240000.0,205874381.0,844.0
UCVa7nsA_blpxzmfZWTPEsLQ,1710000.0,188295906.0,1817.0
UCeveumRTn2o--9j1Xz2KUCQ,565000.0,346633563.0,236.0
UCZFmxd9L1btyXig-2Dp9XnA,856000.0,113807272.0,264.0
UCv3umfEWPkjHMzbGZGfn_sw,135000.0,114017922.0,522.0
UCuwUfM8E79h2sqp34Fut6kw,2340000.0,965193963.0,6425.0
UCkzCiEDjDTdl3cJ7agAUoSw,1270000.0,405948582.0,445.0
UC0M0rxSz3IF0CsSour1iWmw,3980000.0,2419548370.0,1918.0
UCOWF2oK605qOVfkCy3we32g,1010000.0,589836415.0,8001.0
UCpeRshJCY2B1irGJUs3vmRg,762000.0,672326355.0,72.0
UCFAiFyGs6oDiF1Nf-rRJpZA,21600000.0,2063076306.0,1000.0
UC8FVjO_NH1RE-C_oVauyWSw,545000.0,137154951.0,416.0
UCj--iMtToRO_cGG_fpmP5XQ,472000.0,87256171.0,872.0
UCqnsrKxTHYZbU3hGfiqKbKA,765000.0,531809009.0,2036.0
UC5LJVHQdB_WyTYMEbuFo-_w,230000.0,23753130.0,253.0
UCNehq3bxue5OeUy2X_YQd5Q,1220000.0,294209037.0,685.0
UC2dAS5opN0op-VkOcRBhoGg,1550000.0,1317809418.0,567.0
UCqGHoVTXn8YlaUVwEhmkT3Q,1980000.0,722330916.0,139.0
UCvktAMH8Um_B3D0Mu33FpeA,428000.0,231916635.0,200.0
UCo15ZYO_XDRU9LI30OPtxAg,294000.0,105401168.0,2141.0
UCyI6QRxXArFsfWlMdvoG2hw,49800000.0,15291912289.0,1697.0
UC7c0JN7gZUFGkXc9I4vZJJw,161000.0,49311166.0,242.0
UC4Zbd-xUU2VUu8glPHYopyg,900000.0,81651529.0,280.0
UCoaI5is-bILT3XVctKl5hpA,8510000.0,7775253441.0,1758.0
UCWyKpCMEyF22WziHeQ-2qJA,419000.0,127457044.0,1955.0
UCjZ7QPKb89R-4SxzBoceyOg,1700000.0,829751228.0,60823.0
UC69xoWl5-Y3m-oRFTORIbKw,1050000.0,454225056.0,993.0
UCGu-ydjHNguhpnPZXBFRBgw,8780000.0,5369744141.0,1208.0
UCX0qAbYaVxCvLGhM2jvoynQ,53400.0,1300525.0,7.0
UCuTQDPUE12sy7g1xf1LAdTA,2550000.0,372383329.0,507.0
UCZ0dIs-Ao2v8eZF4WOYH5uw,1890000.0,893032989.0,553.0
UC9KhB07HSEtWISy_LFWwHzw,844000.0,1050594302.0,110.0
UCN8TSce2HI_6V_Q5GaAPKGQ,77700.0,1998623.0,15.0
UCmiNXtLQmHbYyWWkaz4fvPw,1100000.0,247670691.0,3255.0
UCzmtKpQQyZ-9ZNY_bbFtVHw,1200000.0,118804658.0,46.0
UCewMTclBJZPaNEfbf-qYMGA,4590000.0,1118218384.0,1993.0
UC1hiI8TEoA0db5HhU4gbsUg,521000.0,106563881.0,1604.0
UC1WbRuMMzbzUfBG65x1FmXQ,22200000.0,17896112815.0,600.0
UC4l5F42_z5f3Wav_42g9pnA,3640000.0,715972993.0,259.0
UCrueQugJZKCPQUpnAb1LxIg,8620000.0,2395084588.0,481.0
UCxVxcprt9bqQQ-95sMLLRoQ,4470000.0,2712567246.0,1430.0
UCv2hYhRYO8Fmbs5mUemz2oQ,4480000.0,1062424162.0,670.0
UCIis6WCutJ4ubeMKzPPskDw,149000.0,10220858.0,64.0
UCLuBF4Xr1-BIpcpFFm7zp7w,14900000.0,3929020648.0,14033.0
UCt8z2S30Wl-GQEluFVM8NUw,15300000.0,11910115223.0,379.0
UCJN3badcuSNJBf1qMbAUL1w,1410000.0,613133060.0,356.0
UCT4oXolSaPqL5T5TXqmPQ2A,2540000.0,313513357.0,40.0
UC8ULNBxk7iGl94aM_9pH6ug,2340000.0,72585688.0,41.0
UCIL-JFLvovsFao3vrsXGzag,475000.0,212200929.0,4269.0
UCLVNRjDG8lUNc89Zo8WFq1w,613000.0,692711404.0,1188.0
UCzwFZOhCfCZTgLruMz_RWCw,6990000.0,4063289156.0,165.0
UCQKmfKnJ9ZpNLGxjt0RiMJA,919000.0,352895608.0,6120.0
UCx8ZK3Ke8az_sRfGDn0CTOg,397000.0,40382218.0,836.0
UCJrDMFOdv1I2k8n9oK_V21w,80800000.0,53933912081.0,9399.0
UCmh5gdwCx6lN7gEC20leNVA,17200000.0,7521693892.0,563.0
UCAvrIl6ltV8MdJo3mV4Nl4Q,11300000.0,5472423845.0,4215.0
UCBGTa75yKQ84Q6Pcr3NQ_RA,1770000.0,94996219.0,30.0
UC0nyJ7BdKpnHQG1Xog3guXw,1070000.0,360397280.0,8603.0
UC7JYwma66BDZljlKzjmbqSA,1290000.0,29366.0,2.0
UCHEPUmv8I5qYfiqTWe5n8RQ,289000.0,49688030.0,492.0
UCm1dsgJNnhaLkY3uAdqN4mA,11700000.0,17586809669.0,345.0
UCqbuA8ddKCjBJndL5Ei_mBg,1450000.0,246460085.0,299.0
UCKSxNv7X_ewMbXgs134rCJA,225000.0,117027804.0,819.0
UCZaT_X_mc0BI-djXOlfhqWQ,9260000.0,3448441757.0,6805.0
UCn6B_pl3DOEPHtTe_0rUshw,1050000.0,726656482.0,709.0
UCJswRv22oiUgmT1FuFeUekw,9800000.0,6674749896.0,205.0
UChYwYTzrhfxPfJPFWRlYwUg,12000000.0,9482336192.0,1018.0
UCaRs9hr88Sqmt1SBK7JYMVw,315000.0,656496903.0,134.0
UCGa9YJJiR-Jec5y10GQxEPg,10400000.0,4892444306.0,782.0
UC0FRSQh4P5S-5FwnL8hsQrQ,326000.0,80616735.0,2230.0
UCiYcA0gJzg855iSKMrX3oHg,24000000.0,9683248614.0,1752.0
UC3yHtryql8S7y2jukpFsZSg,3120000.0,1392144145.0,1674.0
UCmS-OqHBmZxT80GO-QdIIzA,1050000.0,69628742.0,371.0
UCFO9Lgr3zZ6XFp12EkVsDAg,2130000.0,1337517737.0,2516.0
UCsU-I-vHLiaMfV_ceaYz5rQ,4810000.0,17261468989.0,294029.0
UCXq_9stGcOyrya6fadx92TA,,,
UCKTruAFzJwjnlq8b309bp1g,,,
UCzdkZv6--BWsUQ9rKUtQ1TQ,223000.0,83364965.0,5208.0
UCb-_aAU19O2BSDI2PDPK83w,385000.0,88693132.0,512.0
UCNdqe5zJ6k-i7XKoYWA4Z2g,11300000.0,4749815895.0,1381.0
UCdEczn3MVkx_4PnMZ10MVFA,1650000.0,523940593.0,759.0
UCZb8DmWS0YiQebwlJc7Srrw,1700000.0,372255810.0,232.0
UC5Z7Fc_QmKPzHv1Zl0Yw6AA,3340000.0,2573722549.0,451.0
UCgc-jIx2bZGcEg3Mt8sCn4A,185000.0,75155006.0,14.0
UCvyyU4AdijSZFEO7qqXP6kQ,1560000.0,309888267.0,462.0
UC2MrtVb1dT4FhcbOlW736kA,1090000.0,528133551.0,2547.0
UCDywLVZRivj0z0_bM02uOcg,110000.0,35731417.0,281.0
